Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2018-02-20,91.34455108642578,91.88604113185043,90.75528447313634,91.296774518561,13461500
2018-02-21,91.72679901123047,93.52645225805172,91.31271509444899,91.57549841755802,14212500
2018-02-22,91.55956268310547,92.71420768742644,91.38437382444108,91.97364046920575,17070400
2018-02-23,93.41496276855469,93.47866891658062,91.8223455200223,91.8223455200223,12162500
2018-02-26,94.57756805419922,94.68109205856986,93.4229230350292,94.0758958323151,16511200
2018-02-27,93.45478057861328,95.02350953961307,93.44681579127625,94.68906137568948,17563300
2018-02-28,91.97364807128906,94.35460920770677,91.84623577251014,93.82108387611383,17735600
2018-03-01,90.32527160644531,92.8814211117028,89.70415196082126,91.95770642920725,18690000
2018-03-02,90.23768615722656,90.42879851133495,88.4858097479699,89.49711895028533,18353700
2018-03-05,91.62328338623047,92.3160741900569,89.09898609151516,89.22639840845717,13933000
2018-03-06,91.70288848876953,92.22844893220841,91.03398619897723,92.08511316120659,10674400
2018-03-07,91.36048889160156,91.65511918711887,90.0704667648435,90.58010378583008,13006500
2018-03-08,91.36845397949219,91.75864959728378,90.15010270131941,91.66309037092306,11173700
2018-03-09,93.99626922607422,94.02812229957503,92.1090156297812,92.80977109609384,15366600
2018-03-12,93.69367218017578,94.56164563233712,93.36718274013917,93.96441418623814,12339300
2018-03-13,92.57086944580078,94.33867540856403,92.23642131104884,94.12366869668627,13312300
2018-03-14,91.53567504882812,92.84162072256946,91.25696824199663,92.81773243560572,12905100
2018-03-15,91.7665786743164,92.371774761785,91.4400953882202,92.2682568565059,8748000
2018-03-16,91.92587280273438,92.84958768059178,91.84623707718993,91.84623707718993,19888900
2018-03-19,91.20121765136719,91.93382006243094,90.2217615328553,91.65511328380366,13214900
2018-03-20,91.28883361816406,91.93384175451494,91.13753301320133,91.47198730182176,9921200
2018-03-21,91.36845397949219,92.87347686139421,90.94641136159997,91.42419534269771,13633000
2018-03-22,87.55415344238281,90.46068188741923,87.22766998121472,90.14215714029736,22550400
2018-03-23,85.21295928955078,88.32652181741497,85.01388219958616,87.80892016843686,23081500
2018-03-26,87.8407974243164,88.51766457689419,86.5189283420746,86.9489357038696,20217500
2018-03-27,86.13671875,88.9397290407297,85.44393400384506,88.4460154130087,18039900
2018-03-28,86.00130462646484,86.9329839685007,84.92628953370418,86.22426999973659,19189300
2018-03-29,87.5700454711914,88.21505340290229,85.82612793688969,86.39947102078898,13274600
2018-04-02,85.88188934326172,88.17526221440836,84.47242566233038,87.56210113274922,18822500
2018-04-03,87.06040954589844,87.19578053247632,85.4120511980246,86.28798933076908,14050700
2018-04-04,88.3823013305664,88.5574902174528,85.22095480453466,85.28466095892121,15302600
2018-04-05,89.54278564453125,90.30311866513337,89.15061747543119,89.34269897166132,16627000
2018-04-06,87.30980682373047,89.27866481422454,86.29336933821192,88.4783182219183,18906000
2018-04-09,88.35826873779297,90.42316449849538,87.95009024877966,88.04613404212401,15974300
2018-04-10,90.04700469970703,90.33512998667462,89.17462366245506,89.742869060041,13951400
2018-04-11,88.53436279296875,89.48677130673234,88.45432323022848,89.36672417494461,14503300
2018-04-12,90.7353286743164,91.55167981141753,89.2386777991085,89.28669665830205,16435500
2018-04-13,88.2782211303711,92.15990042261478,87.27778800834132,92.0558514699818,39152800
2018-04-16,88.20619201660156,89.21463037331081,87.870047933085,88.79044768132664,16580500
2018-04-17,88.20619201660156,89.57478387619862,88.03011479966635,89.13459694002013,15501400
2018-04-18,87.49390411376953,88.89451088861885,87.1497547762744,88.46232292249746,16081400
2018-04-19,89.41474151611328,89.53479475203287,87.63797072175493,87.6619801477066,17911000
2018-04-20,89.21466827392578,90.23110613146055,88.7424604364339,89.87895765414822,15584400
2018-04-23,88.7824478149414,89.59879865317569,88.54234139455255,89.29466914602173,11285800
2018-04-24,88.36628723144531,90.35914892094323,87.7099970372564,89.43874894103371,16453100
2018-04-25,88.0301284790039,88.46231641332434,86.91764709676002,88.25422456950476,13548200
2018-04-26,88.1181869506836,88.69443765958394,87.50992163504858,88.01414405841733,10299500
2018-04-27,87.55792236328125,88.16618751055599,87.34182535417567,87.67797557876655,9384000
2018-04-30,87.06172180175781,88.27825232751164,87.03771237532975,87.83805915579255,13744900
2018-05-01,87.06172180175781,87.21378964401738,86.06929350370912,86.79760589872636,10503400
2018-05-02,86.3734130859375,87.62995714159585,86.22135136743763,86.52548091059802,12162100
2018-05-03,85.82917785644531,86.25336062778177,84.18046561882487,86.1092979784448,15379100
2018-05-04,86.78158569335938,87.02969119571222,84.82073888422956,85.18089242675211,11967900
2018-05-07,87.533935546875,87.78204111176657,86.72558353375625,87.04572348900581,9356700
2018-05-08,88.83048248291016,89.11060261916441,87.46189029764419,87.6619769815631,12543200
2018-05-09,90.7673110961914,90.95138739526755,88.86248227480876,89.19062731270274,11368100
2018-05-10,91.47162628173828,91.59167950955326,90.23909161474876,90.59124612136314,9159700
2018-05-11,91.12751007080078,91.82381416025967,90.97544218655777,91.63172648348016,10253000
2018-05-14,91.15950775146484,91.7997815699818,91.03144932406431,91.32757985780661,8710700
2018-05-15,90.46318054199219,91.16748949936151,90.09502181707656,91.16748949936151,11536200
2018-05-16,90.71131134033203,90.99143762984038,90.1430657952118,90.35115769119564,7571100
2018-05-17,90.40715026855469,90.76730989852703,89.79888514911866,90.59923174084399,8617200
2018-05-18,88.94251251220703,90.27909593059393,88.71041127315972,90.2390761594562,11806300
2018-05-21,89.7588882446289,90.07102298519644,89.57480580744652,89.67885479174306,9441900
2018-05-22,90.44718170166016,91.47162449416102,89.87093110433825,89.91894995206151,11507600
2018-05-23,90.031005859375,90.25510197652511,88.93453469958179,90.0470162141207,11453900
2018-05-24,89.02259063720703,89.75890833844976,88.13420506712588,89.75090315952079,14084800
2018-05-25,88.56635284423828,88.90249693237986,88.19818805494837,88.40627986929492,8283500
2018-05-29,84.7807388305664,87.39787024351796,84.00440143869591,87.3818659938397,30643800
2018-05-30,86.71758270263672,86.91766942142738,85.35699545732511,86.14933715401071,17490800
2018-05-31,85.64510345458984,86.58951282003001,85.17289571878935,86.39742521250396,19808200
2018-06-01,86.7575912475586,87.18977923688666,86.2773844059145,86.7095662890813,13594200
2018-06-04,86.79759216308594,87.44587710486002,86.65352952115396,87.22978008888187,9415400
2018-06-05,86.30938720703125,86.68555114177714,85.69312292039031,86.62952711571887,10415200
2018-06-06,88.32625579833984,88.63038532373342,86.82160631132274,86.96566895096397,15453600
2018-06-07,88.67839050292969,89.23863058431382,88.06212030724821,88.98251996051552,13444400
2018-06-08,88.9265365600586,88.95054598791609,88.08616994807592,88.53436832400881,10383200
2018-06-11,88.70242309570312,89.56679896667333,88.65439814320888,88.93452436325033,12642900
2018-06-12,88.19022369384766,89.26268557032643,87.65398664944622,88.95055077904308,15294100
2018-06-13,88.0141372680664,89.19864709505413,87.70200250918711,88.4063054845268,14979700
2018-06-14,86.46146392822266,88.32627343988429,86.26137722798845,88.26224423033058,20487300
2018-06-15,86.35741424560547,86.74157726036938,85.05284515481044,86.27738079304308,26028600
2018-06-18,86.58150482177734,86.75758206985805,85.38898996817711,85.84518733540409,9786800
2018-06-19,86.07730102539062,86.34141082945325,85.31696789954792,85.55707438269015,12707200
2018-06-20,86.06927490234375,86.94965494935207,85.98924146282663,86.58149624264531,8876900
2018-06-21,86.04528045654297,86.60552073682778,85.26093795798313,85.71713535940394,11048700
2018-06-22,84.63666534423828,86.73357594152857,84.44458384183456,86.5655038636552,19478900
2018-06-25,83.86833190917969,84.5966442351743,83.20404267887196,84.56463574041123,16907600
2018-06-26,83.92436981201172,84.204489983715,82.5237628473335,83.80431656523551,17086800
2018-06-27,82.6277847290039,84.77271395093138,82.61978565910464,83.78028583516202,16276800
2018-06-28,83.98036193847656,84.40454462391307,82.84387132727699,82.9799287723869,14491300
2018-06-29,83.39612579345703,85.55706560146247,83.35611212114785,85.38098834605155,18972400
2018-07-02,84.10043334960938,84.10843242023529,82.73984028542735,83.01196134072806,11130000
2018-07-03,82.92391967773438,84.66067050103736,82.85188530161368,84.36454613854272,8311700
2018-07-05,83.46306610107422,83.99416224315496,83.31017190381412,83.79298825279925,10723400
2018-07-06,83.7366714477539,84.09073968470057,82.2399362598261,82.98026131338217,12173700
2018-07-09,86.3277816772461,86.4726271957385,84.25971330392514,84.25971330392514,13900800
2018-07-10,85.79669952392578,87.22905758513569,85.72427368319983,86.92326914105,14575900
2018-07-11,85.61161804199219,86.1507629584096,85.46677249765007,85.54724088020812,10186500
2018-07-12,85.98175811767578,86.55309148610522,85.27362791582155,86.44043454806801,12456800
2018-07-13,85.58747100830078,86.74623526646631,84.60574086061538,86.34388724786368,21289100
2018-07-16,88.9832763671875,89.13616441733784,86.08637228109797,86.14270074996233,24662600
2018-07-17,88.91890716552734,89.2649266878538,88.31538517119118,89.07180136868233,14821900
2018-07-18,89.74773406982422,90.22250785029232,88.6774870335799,88.85452111648858,14244900
2018-07-19,88.42801666259766,89.3936491198149,88.29926853332803,89.36950922928568,16775300
2018-07-20,89.54656982421875,89.91672924719379,88.33952582520931,88.51655992735894,13578100
2018-07-23,91.21228790283203,91.92846683229617,89.26492510899342,89.36953337599789,18140000
2018-07-24,91.85604858398438,92.36300484805957,91.26861780934911,91.37323221733992,14000400
2018-07-25,92.68489074707031,92.95848445559872,91.2364354097328,91.63878343239949,13329100
2018-07-26,92.41932678222656,93.01480005430741,92.20206158138043,92.87800321898419,11897800
2018-07-27,93.36888885498047,93.58616024316456,92.38715861644584,92.68489838792829,12802700
2018-07-30,93.93218231201172,94.64031269893007,93.39303123696787,93.57006536853352,13411600
2018-07-31,92.49980163574219,94.21380802438118,92.3951933671594,94.21380802438118,15843800
2018-08-01,93.07115173339844,93.8999877150504,92.76536329324762,93.14357143384855,13531600
2018-08-02,93.46546173095703,93.54593012039598,92.00091494152763,92.19404030405002,11058100
2018-08-03,94.22185516357422,94.25404374148101,93.29645964096387,93.34473943815232,11016100
2018-08-06,94.24600982666016,94.57593203654726,93.48959352498412,93.98045863913423,9857400
2018-08-07,94.59200286865234,95.187476099067,94.41496879328363,94.74489091064522,10562100
2018-08-08,94.7851333618164,95.17138396623332,94.3747367226986,94.41497397452407,8997100
2018-08-09,94.05290222167969,94.72885031252021,93.90805664073855,94.55986482464648,9694200
2018-08-10,93.1274642944336,93.3044922450542,92.28253109755087,92.94238152601466,12630600
2018-08-13,91.6468276977539,93.24817103182333,91.59049922286734,92.99066855529286,10336300
2018-08-14,92.25839233398438,92.57222326482896,91.45369638015869,91.95260394235115,10597600
2018-08-15,91.49393463134766,92.00089705098357,90.9065099772641,91.59050036350291,10152100
2018-08-16,92.3549575805664,92.78949415899025,91.97675561613282,92.0169867326845,10118600
2018-08-17,92.3549575805664,92.59636883724964,91.97675561613282,92.25034931032009,8505100
2018-08-20,92.23428344726562,92.58030306931782,91.82388665382116,92.2101374034848,8618700
2018-08-21,92.79753875732422,93.65856319726124,92.44347056691694,92.83777601144978,10976700
2018-08-22,92.51590728759766,92.86997551968642,92.3630130711332,92.78950100196171,8314700
2018-08-23,92.32276916503906,92.6607399910369,92.08135792398754,92.50784579574807,9265400
2018-08-24,92.28252410888672,92.71706062243192,92.09744135448433,92.52393532952595,8845700
2018-08-27,93.91606140136719,94.37473783661527,92.67682893049599,92.71706618279639,13768000
2018-08-28,93.45738220214844,94.17356106864727,93.32058537132114,94.14942117371804,8302600
2018-08-29,93.15161895751953,93.6424840522908,92.82973930104502,93.62638669282798,7221700
2018-08-30,92.69290924072266,93.37689942864314,92.52392386295465,93.01478264256176,8991800
2018-08-31,92.20206451416016,92.41128104330598,91.59049386591612,92.40323850403779,13065700
2018-09-04,92.66073608398438,92.7331557696405,91.43759485193343,92.00892821636596,10174200
2018-09-05,92.21011352539062,93.10332659428681,91.9365198268389,92.54004183883127,11462400
2018-09-06,91.81583404541016,92.29865053151113,91.33301755930917,92.13771374925904,9877600
2018-09-07,91.99284362792969,92.35495436098773,91.43760144052047,92.13768914902153,10955600
2018-09-10,91.50196838378906,92.5158869183167,91.46173727312816,92.41932120191423,8276900
2018-09-11,92.08136749267578,92.20207312574475,91.07549744934032,91.36518851296842,9333800
2018-09-12,90.99501037597656,92.44345925714448,90.80992762472272,91.93650306963706,10800800
2018-09-13,91.3490982055664,91.83996331575193,90.66510775116912,91.22839870252406,12470800
2018-09-14,91.3330078125,92.1296552365178,91.11574256571117,91.58246164017312,10337900
2018-09-17,91.60659790039062,92.08137177538536,91.17206742408197,91.56636678039217,9561300
2018-09-18,91.97676086425781,92.26645193306994,91.38128136761976,92.00090076343488,7944200
2018-09-19,94.64833068847656,95.00239269745497,92.0893975695732,92.0893975695732,16052800
2018-09-20,95.46109008789062,95.95195516895478,95.01851094452277,95.35648181167865,15590000
2018-09-21,94.83341979980469,95.94390417886284,94.74490275105822,95.86342966957106,24788200
2018-09-24,93.92413330078125,95.32430284833585,93.69077068629811,94.7610180129243,12492500
2018-09-25,93.65855407714844,94.92997505585659,93.6022256104635,94.18160763313267,9308300
2018-09-26,92.55613708496094,94.04482969078992,92.26645215479631,93.94826395450595,14023600
2018-09-27,92.15377807617188,93.15160548081661,91.86409318053315,92.87800566362598,13283000
2018-09-28,90.80189514160156,91.92847078744153,90.54439266306757,91.45370308675272,15815100
2018-10-01,91.3330078125,92.22622097917066,90.96284834134684,91.22839952913412,10146300
2018-10-02,91.71119689941406,91.83190251780265,90.77774666584129,91.22033188681851,13753100
2018-10-03,92.5722427368164,93.07115654329516,92.12161487247702,92.49177435237641,17142000
2018-10-04,93.4068603515625,94.65477094969813,92.54791138988992,92.82342717037115,16357400
2018-10-05,92.88016510009766,94.07945182342107,92.39396143040477,93.86066511792843,13777600
2018-10-08,93.44739532470703,93.82014694116101,91.85104184440553,92.58034117326618,14370900
2018-10-09,92.79911041259766,93.21238098488226,92.11033024701354,92.92066130825023,14069500
2018-10-10,90.32762908935547,93.14757849159257,90.32762908935547,92.94499567087806,23086400
2018-10-11,87.6211166381836,90.32762625275068,87.01336819512552,89.9224606240453,33705600
2018-10-12,86.6649169921875,89.80900591872538,85.57097113863217,89.43625431882026,32075700
2018-10-15,86.17059326171875,88.20452574823037,86.15438936238064,86.8674783976178,18903200
2018-10-16,88.0181884765625,88.14783827040253,86.48666280640781,86.83510551446263,19302800
2018-10-17,88.99866485595703,89.78468700028897,87.70213635195694,87.82368106925728,18794500
2018-10-18,87.58870697021484,89.00678674069351,87.3618151961122,88.34231532410556,17582500
2018-10-19,87.4428482055664,88.50438016533222,86.92423051751676,87.23216034939031,15234500
2018-10-22,86.18681335449219,87.79126541572593,85.9842305863935,87.63730671595904,16199100
2018-10-23,85.28734588623047,86.02475013409801,84.03133024347531,84.43649578212722,21407500
2018-10-24,83.6990966796875,85.10907100567478,83.39117309976753,84.8902843377408,23168900
2018-10-25,84.97132873535156,85.81407391143367,84.04755167706348,84.42030328108004,17464700
2018-10-26,83.80443572998047,84.72821263264431,83.24531150931674,84.27442922286848,19174900
2018-10-29,84.96319580078125,86.40558385048521,84.03131400548907,84.6471672362881,18445200
2018-10-30,86.46234130859375,86.68923925019926,84.97133478634959,85.66011510765449,18019700
2018-10-31,88.3423080444336,89.52539708162813,87.34560409285167,87.58060089161843,20860000
2018-11-01,88.30987548828125,89.31468420164283,87.77505405841036,88.82848683597335,13065000
2018-11-02,87.82369232177734,89.7927973646994,87.1024980558254,89.0553991951431,19009200
2018-11-05,88.39903259277344,88.56110255125479,87.85611214211868,88.01007705709175,10276400
2018-11-06,88.81227111816406,88.86899403752054,87.32126513374558,88.05866308537975,10825000
2018-11-07,90.33572387695312,90.53830667466735,88.6097144837327,89.43625576051508,12679600
2018-11-08,91.06501007080078,91.51069466478019,89.94675533818321,89.95486038052898,11662500
2018-11-09,90.18177795410156,91.04883226352543,89.80902626972976,90.94349141218264,10432200
2018-11-12,88.28557586669922,90.70847044405278,88.00196120212125,90.28709478610607,13279700
2018-11-13,88.8041763305664,90.04398802364656,88.40711584922806,88.40711584922806,13746100
2018-11-14,86.97284698486328,89.71176414610126,85.87890112893801,89.32280864202556,18361400
2018-11-15,89.1931381225586,89.20124316408489,86.55145717749802,87.71023082234652,19100000
2018-11-16,89.12831115722656,89.75226953272626,87.96143864006609,88.69073164491564,13798600
2018-11-19,89.80899810791016,90.10881666092327,88.75556519546134,89.10400781890188,13987000
2018-11-20,87.8803939819336,89.53346995450009,87.49954360724068,88.9581356896218,18936200
2018-11-21,87.22404479980469,88.82039816012256,87.22404479980469,88.3504046077002,10619600
2018-11-23,86.42181396484375,87.02145725412728,85.94371539597627,86.49474079709339,6488400
2018-11-26,88.53678894042969,89.12022839556316,87.07008525951458,87.28887814635786,13948300
2018-11-27,88.9095230102539,89.16072365518895,88.02625895873727,88.13160595100183,9238200
2018-11-28,89.89813995361328,90.27089154153846,88.22075471678197,88.97436293520393,13977300
2018-11-29,89.18505859375,89.7847081915287,88.84472094031044,89.35522742046979,11144300
2018-11-30,90.1007080078125,90.20604881467328,88.79607457224684,89.01486122721462,18652700
2018-12-03,90.9515380859375,91.4782544050936,90.54637263771498,91.06498391685308,16034500
2018-12-04,86.8918228149414,90.43296642715283,86.48665718920834,90.43296642715283,23555900
2018-12-06,85.2387466430664,85.37650147257682,83.36687724109751,85.09288676995632,27213900
2018-12-07,83.6990966796875,86.68922029624288,83.39117309976753,85.2144180011139,19248600
2018-12-10,82.13513946533203,83.86114203455845,80.4496497311856,83.35874083969482,23636400
2018-12-11,81.33293914794922,83.99892935355768,81.2032831973895,83.56944865408059,16860700
2018-12-12,81.8596420288086,83.3830683981759,81.08172494294112,82.37825960172235,22621500
2018-12-13,81.94066619873047,82.62944625555005,81.57601356935464,82.28910874733346,17250900
2018-12-14,81.26810455322266,82.60515206836874,80.91966194239471,81.02500275689228,19879500
2018-12-17,80.23086547851562,81.48687468506868,79.76897710510347,80.846712521509,25113500
2018-12-18,79.85002899169922,81.75430587972033,79.50969140640233,80.56311814884543,20837200
2018-12-19,78.83712768554688,81.50311822745465,78.27799714731495,79.74470090694211,28767900
2018-12-20,78.15643310546875,79.63934052088798,77.54058591300154,78.28608905062126,31825200
2018-12-21,76.30888366699219,79.76089613121192,75.91992817325075,78.34281660467674,41313900
2018-12-24,74.66390991210938,76.34940014826773,74.66390991210938,75.27165826032972,17009300
2018-12-26,77.75938415527344,77.75938415527344,73.82927892288713,75.10960375114045,22542900
2018-12-27,78.6345443725586,78.7236813036601,75.80649007237764,76.83560802827233,20304700
2018-12-28,78.46434783935547,79.67173923098936,78.14831926156093,79.37191455206408,17963300
2018-12-31,79.10453033447266,80.06882021417093,78.41574390025599,79.08021520642744,13237200
2019-01-02,80.47398376464844,80.85484039070879,77.74317177175233,77.75127063189353,15670900
2019-01-03,79.33029174804688,80.78439350466591,78.98719034688669,80.58016558980276,16286400
2019-01-04,82.25483703613281,82.45089408941247,80.28607694400105,80.96411511758065,16935200
2019-01-07,82.3120346069336,82.89204123628033,81.4542747250231,82.04245221747117,15430700
2019-01-08,82.15680694580078,83.17794654005233,81.32355977920976,83.02273132731283,13578800
2019-01-09,82.01795196533203,82.90838290083812,81.63400239404304,82.35288258690693,14230300
2019-01-10,82.00978088378906,82.28753415628833,81.09483735958474,81.70752125276927,14376100
2019-01-11,81.6176528930664,81.83004545272244,80.83341215765003,81.60131116845174,15439900
2019-01-14,82.4590835571289,82.80218503592079,80.59652554935268,80.76807628874862,21258500
2019-01-15,83.0635757446289,83.70893668766867,80.54748639943263,80.78439152276681,26504900
2019-01-16,83.73345184326172,84.50951548928009,83.16161612856838,83.5292239119367,18533000
2019-01-17,84.0765609741211,84.55037131400978,83.25964917398574,83.41486441042503,14247600
2019-01-18,85.4408187866211,85.69406573200055,84.00305822644083,84.77095122964921,16428700
2019-01-22,84.0929183959961,84.62390617915715,83.43121547625307,84.20728557075789,17083700
2019-01-23,83.88050842285156,84.71375576172696,83.30050176129798,84.50136316963764,12146700
2019-01-24,83.92950439453125,84.21542223648777,83.27597878899373,83.43118777031783,11296800
2019-01-25,84.46051788330078,85.21207530915942,83.92952392039565,84.55854955158176,14369400
2019-01-28,84.86076354980469,85.15485218554369,83.80694697716326,84.05202291779246,12283100
2019-01-29,85.09769439697266,85.86559342641743,84.73825746976736,84.86078924464306,9743300
2019-01-30,85.29376983642578,85.97180193985402,84.77911137856066,85.07320014518562,12526300
2019-01-31,84.55038452148438,84.79546059282488,83.92136507944073,84.47686543960826,17520600
2019-02-01,84.86076354980469,85.65316869429367,84.56667491406569,84.95879517256438,13000800
2019-02-04,85.16305541992188,85.16305541992188,84.15008652982317,84.78727673863594,9871500
2019-02-05,84.78728485107422,85.4081396255572,84.37882891069862,85.3836270337985,12763000
2019-02-06,84.74642944335938,85.46531582514835,84.52586599692843,84.72192308626066,8745000
2019-02-07,83.63542938232422,84.55037285890889,82.86753651429494,84.3461449051434,13177500
2019-02-08,82.80217742919922,83.60274747283495,81.74018963616484,83.39035490026181,12892600
2019-02-11,82.41004943847656,83.33316364142766,82.32018865354253,83.12893571794879,10978500
2019-02-12,83.81515502929688,84.07656657344796,83.2351483604786,83.2841610773373,12852300
2019-02-13,84.21542358398438,84.83627821683935,84.06021460017683,84.06021460017683,10754100
2019-02-14,83.6681137084961,84.22361403921677,82.79401824144742,83.7089617957353,11518500
2019-02-15,86.22505187988281,86.34758367649195,84.68108891717715,84.87714602429483,14716900
2019-02-19,85.92279815673828,86.0780134198574,84.80362655446407,85.70223467510792,12764900
2019-02-20,86.33939361572266,86.42925439513155,85.67769094620792,85.94727328443462,10030300
2019-02-21,86.15968322753906,86.58447459501267,85.7430564901312,86.14334150232352,8400100
2019-02-22,85.7757339477539,86.66616476568659,85.59601236513284,86.34756968105545,10647300
2019-02-25,86.67433166503906,87.63011687522818,86.33940110300381,86.38841381146219,11230700
2019-02-26,86.01264953613281,86.15969391860844,84.90981978383705,85.3672884259644,15465400
2019-02-27,85.90645599365234,86.08617137129117,85.37546202699045,85.9227914888766,9968800
2019-02-28,85.25291442871094,85.94728819983942,85.1058700580273,85.78390833576529,15156900
2019-03-01,85.31010437011719,86.51913664512591,85.12221190312358,85.85743381140303,13813300
2019-03-04,85.1140365600586,86.52729038626244,84.36247301921502,85.7103786426628,12466300
2019-03-05,85.04867553710938,85.40811867086511,84.35430185534248,85.06501102839759,10856600
2019-03-06,84.73011016845703,85.4244840935214,84.59123662995289,84.84447734517146,9070800
2019-03-07,84.11739349365234,84.52584931814708,83.45569705238407,84.3461277581628,12705700
2019-03-08,84.15007019042969,84.3297917493096,83.31681682335751,83.31681682335751,10582400
2019-03-11,85.2447738647461,85.40816001943573,84.68110877056428,84.94252038552318,9763200
2019-03-12,84.9914779663086,85.60416162561081,84.75457287014021,85.44077557693927,10219100
2019-03-13,85.27742767333984,85.75940890661239,84.91798446429203,85.11404779606873,13022200
2019-03-14,86.05347442626953,86.4864428572707,85.33459438284056,85.36727159834301,10926500
2019-03-15,87.04195404052734,87.24618198878524,85.9636307230274,86.11067509507478,24811700
2019-03-18,87.56477355957031,88.0549193691221,87.00110245068758,87.04195053170945,12935500
2019-03-19,87.24617767333984,88.55323523103102,87.04194973518365,88.38984914098084,12889300
2019-03-20,85.38361358642578,87.12363960721045,85.29375902763425,86.9439180245433,14920700
2019-03-21,84.03572082519531,84.54220216270731,83.55373961243423,84.54220216270731,19751000
2019-03-22,81.49512481689453,83.58641707933499,81.29906149288382,83.17796116979318,31115200
2019-03-25,80.81708526611328,82.15682013016601,80.13087610773319,81.35624381747964,21032300
2019-03-26,81.62582397460938,82.01794437331111,80.72722225857318,81.54413404270468,15987100
2019-03-27,81.34810638427734,82.05881590471742,80.93965034446782,81.59317626863634,12753200
2019-03-28,82.27117156982422,82.344696859287,81.47876627167236,81.69116504590326,12454100
2019-03-29,82.69599151611328,83.31684005118638,82.17316218427561,82.94923220193144,14523400
2019-04-01,85.48165130615234,85.51432852645986,83.42303628711798,83.447542644213,17499300
2019-04-02,85.89009857177734,86.13517458316116,85.22840206659964,85.44896549081157,10295400
2019-04-03,86.0616683959961,86.88675116947964,85.6041997212139,86.43744712635907,11499200
2019-04-04,86.89305114746094,87.03299357709494,85.9793400633407,86.06166135614879,11952100
2019-04-05,86.68726348876953,87.34579617272448,86.42385167123417,87.09061774080266,9933700
2019-04-08,86.96714782714844,86.96714782714844,86.35800913636996,86.52263917812624,8056300
2019-04-09,86.32506561279297,86.59670450250476,85.81470253110086,86.4979290081486,9092200
2019-04-10,86.7119369506836,87.02474272802286,85.99578957673661,86.5390735748953,10882300
2019-04-11,87.44458770751953,87.85616911081529,86.89306385412551,87.016539531161,11183800
2019-04-12,91.54393005371094,92.07075371923307,89.62595931004542,90.08693472755239,25834100
2019-04-15,90.49851989746094,91.37107045246736,89.82352665523764,91.30521592146174,15163800
