Date,Close,High,Low,Open,Volume,Volume_Outlier,VIX_Close,VIX_Close_Outlier,Treasury_Rate,Treasury_Rate_Outlier,Daily_Return,Log_Return,Rolling_Volatility_20D,Moving_Average_20D,Moving_Average_50D,Price_Momentum_20D,Interest_Rate_Momentum,VIX_Return,VIX_JPM_Correlation_20D,Daily_Return_Outlier,Rolling_Volatility_20D_Outlier,Price_Momentum_20D_Outlier
2018-01-18,90.1898956298828,90.55619678329909,89.40154589990416,89.79174140981931,14572900,False,12.220000267028809,False,2.62,False,0.002389514626661482,0.002386664276318848,,,,,0.050000000000000266,0.026028583004898964,,False,False,False
2018-01-19,89.99083709716797,91.049922923903,89.82361301926244,90.7314043423796,18785500,False,11.270000457763672,False,2.64,False,-0.0022071045910920795,-0.0022095438362037196,,,,,0.020000000000000018,-0.07774139022143589,,False,False,False
2018-01-22,91.04195404052734,91.08973060734756,89.58470799899263,89.71212027764896,12475700,False,11.029999732971191,False,2.66,False,0.011680266316718813,0.011612578570183024,,,,,0.020000000000000018,-0.021295538158310312,,False,False,False
2018-01-23,90.94640350341795,91.2888164407667,90.26157762872052,90.5163961349787,12320800,False,11.100000381469728,False,2.63,False,-0.0010495220375745795,-0.0010500731714801217,,,,,-0.03000000000000025,0.006346387143536303,,False,False,False
2018-01-24,92.10901641845705,92.37179972057432,91.30474908824728,91.4640083817624,15904500,False,11.470000267028809,False,2.65,False,0.012783495226343922,0.01270247609247064,,,,,0.020000000000000018,0.03333332187778626,,False,False,False
2018-01-25,92.13289642333984,92.50716241234636,91.6391890126096,92.40364448840177,13510000,False,11.579999923706056,False,2.63,False,0.00025925805975735017,0.0002592244581941009,,,,,-0.020000000000000018,0.00959020524118448,,False,False,False
2018-01-26,92.62662506103516,92.62662506103516,91.54364477434058,92.13291149419253,13883900,False,11.079999923706056,False,2.66,False,0.0053588745916191005,0.005344566915773402,,,,,0.03000000000000025,-0.04317789320329979,,False,False,False
2018-01-29,92.53104400634766,93.44679998391337,92.38770823529084,92.38770823529084,11679900,False,13.84000015258789,False,2.7,False,-0.001031896116527209,-0.0010324288878661787,,,,,0.040000000000000036,0.2490974952966123,,False,False,False
2018-01-30,91.66309356689452,92.84959181098276,91.5595756245758,91.9975417577887,14279100,False,14.789999961853027,False,2.73,False,-0.009380099930501151,-0.009424370124571278,,89.29209403991699,,,0.029999999999999805,0.06864160395890595,,False,False,False
2018-01-31,92.10901641845705,92.89736632480891,91.7029033973877,92.09309291924656,13141400,False,13.539999961853027,False,2.72,False,0.004864802552590142,0.004853007638470064,0.11071335091918379,89.62174339294434,,0.07709650588374806,-0.009999999999999787,-0.08451656546477693,-0.23238953534900095,False,False,False
2018-02-01,93.06458282470705,93.16013596289145,91.95771442148872,92.18863855566912,13800600,False,13.470000267028809,False,2.78,False,0.010374298232746382,0.010320854510448816,0.11262391505419135,89.99481353759765,,0.08716268366461155,0.05999999999999961,-0.005169844536294876,-0.27693862090974636,False,False,False
2018-02-02,91.00212860107422,93.10438242090072,90.8508280516162,92.7619695447361,16477300,False,17.309999465942383,False,2.84,False,-0.02216153730058179,-0.02241079365355169,0.14024700814938268,90.20344581604004,,0.04805563068133201,0.06000000000000005,0.2850778858789582,-0.5723378581812165,False,False,False
2018-02-05,86.63836669921875,91.24898753965525,82.80015999575345,89.98285994858294,30097600,True,37.31999969482422,True,2.77,False,-0.04795230582995347,-0.049140146527564516,0.2260660030644607,90.22176094055176,,0.00424589922117824,-0.06999999999999984,1.1559792516603906,-0.8766531424508521,True,False,False
2018-02-06,89.274169921875,89.56880633156274,84.8944720189479,85.08558440815851,33114800,True,29.979999542236328,False,2.79,False,0.03042304839156218,0.029969444510215597,0.2501179671318583,90.3654956817627,,0.033272132972677504,0.020000000000000018,-0.196677390477199,-0.8719277099468549,False,False,False
2018-02-07,89.87934112548828,91.13750391783044,88.50968955562941,88.82821416553755,21878300,False,27.729999542236328,False,2.84,False,0.0067787939573435985,0.006755921241688611,0.25049152588990375,90.51758995056153,,0.03502964647825557,0.04999999999999982,-0.07505003450150693,-0.8720868663377578,False,False,False
2018-02-08,85.90576934814453,90.07046598801698,85.87391627518852,90.07046598801698,27425800,True,33.459999084472656,False,2.85,False,-0.04421006793759097,-0.04521712641269393,0.29621058642492337,90.42322731018066,,-0.021496615121288754,0.010000000000000231,0.20663539981343337,-0.781925978185785,True,False,False
2018-02-09,87.62581634521484,88.43008989084618,84.59188192530024,86.87728416955676,28188000,True,29.059999465942383,False,2.83,False,0.020022485219817865,0.01982467138636174,0.30478269436925925,90.39137535095215,,-0.007217522940387244,-0.020000000000000018,-0.1315002910616373,-0.7883738816054744,False,False,False
2018-02-12,88.9795150756836,89.76786490911924,87.6496812642386,88.52561944825946,18043300,False,25.61000061035156,False,2.86,False,0.015448629033430583,0.01533051388866033,0.3040338514715051,90.35434646606446,,-0.00825431266131238,0.029999999999999805,-0.11871985268389762,-0.8028186352126019,False,False,False
2018-02-13,89.52896881103516,90.02268228974039,88.23098808643124,88.64506585137448,16358200,False,24.96999931335449,False,2.83,False,0.006175058774867681,0.006156071225495283,0.3045876632058299,90.36071701049805,,0.0014251528903166388,-0.029999999999999805,-0.024990288236790614,-0.8035600963744062,False,False,False
2018-02-14,91.59937286376952,91.79048521744444,89.60860145987868,89.68823110096388,15186900,False,19.26000022888184,False,2.91,False,0.023125521048994457,0.02286217841521028,0.31468328505639026,90.44194068908692,,0.01805474176198274,0.08000000000000007,-0.22867437891433262,-0.8147553087292229,False,False,False
2018-02-15,91.98161315917967,92.36383790605908,90.95437427949304,92.1647607450815,12130200,False,19.1299991607666,False,2.9,False,0.0041729575592033274,0.004164274918288109,0.3148450104362476,90.53152656555176,,0.019866056133933663,-0.010000000000000231,-0.006749795772083678,-0.8149665497327726,False,False,False
2018-02-16,91.32067108154295,92.4275395566724,91.17733528960198,91.21715315000046,13214300,False,19.459999084472656,False,2.87,False,-0.007185589107824408,-0.007211529794009291,0.31604770798419474,90.5980182647705,,0.014777437651114278,-0.029999999999999805,0.017250388822956486,-0.8170437461543544,False,False,False
2018-02-20,91.34455108642578,91.88604113185043,90.75528447313634,91.296774518561,13461500,False,20.600000381469727,False,2.88,False,0.00026149616072679294,0.00026146197656497705,0.3134824482908471,90.61314811706544,,0.003323709921293494,0.009999999999999787,0.058581775469182196,-0.8173872682165081,False,False,False
2018-02-21,91.72679901123048,93.52645225805172,91.312715094449,91.57549841755802,14212500,False,20.020000457763672,False,2.94,False,0.004184682285460539,0.004175950852917214,0.31372215636060247,90.65216789245605,,0.008580828683161679,0.06000000000000005,-0.02815533558085659,-0.8191960267780597,False,False,False
2018-02-22,91.55956268310548,92.71420768742644,91.38437382444108,91.97364046920576,17070400,False,18.71999931335449,False,2.92,False,-0.0018232003070828284,-0.0018248643596710948,0.3104758842875139,90.62469520568848,,-0.0059652546158495134,-0.020000000000000018,-0.06493512061359863,-0.8194782298945548,False,False,False
2018-02-23,93.41496276855467,93.47866891658062,91.8223455200223,91.8223455200223,12162500,False,16.489999771118164,False,2.88,False,0.02026440527977247,0.020061814566778982,0.31880454182195045,90.68879852294921,,0.01391540258675783,-0.040000000000000036,-0.11912391154018287,-0.8213599811070833,False,False,False
2018-02-26,94.57756805419922,94.68109205856986,93.4229230350292,94.0758958323151,16511200,False,15.800000190734863,False,2.86,False,0.012445600267753987,0.012368790424536097,0.3211075393034081,90.78634567260742,,0.021062442811432547,-0.020000000000000018,-0.04184351667437969,-0.8209633020577578,False,False,False
2018-02-27,93.45478057861328,95.02350953961307,93.44681579127624,94.68906137568948,17563300,False,18.59000015258789,False,2.9,False,-0.011871604426775928,-0.011942634644065513,0.32441294073741805,90.8325325012207,,0.009982990921427959,0.040000000000000036,0.17658227393497672,-0.8301117736210138,False,False,False
2018-02-28,91.97364807128906,94.35460920770676,91.84623577251014,93.82108387611385,17735600,False,19.850000381469727,False,2.87,False,-0.015848654270589235,-0.015975587121331455,0.32787225458317665,90.84806022644042,,0.0033879993824112997,-0.029999999999999805,0.06777838722644836,-0.8227386387554652,False,False,False
2018-03-01,90.32527160644533,92.8814211117028,89.70415196082126,91.95770642920724,18690000,False,22.46999931335449,False,2.81,False,-0.017922269034779115,-0.018084817991259702,0.33365932107748253,90.75887298583984,,-0.01936558310326597,-0.06000000000000005,0.13198986808738655,-0.8181826119202775,False,False,False
2018-03-02,90.23768615722656,90.42879851133496,88.4858097479699,89.49711895028533,18353700,False,19.59000015258789,False,2.86,False,-0.0009696671558363512,-0.000970137587165364,0.33105594747250155,90.61752815246582,,-0.030375644328682117,0.04999999999999982,-0.12817086109366016,-0.812098941314303,False,False,False
2018-03-05,91.62328338623048,92.3160741900569,89.09898609151516,89.22639840845717,13933000,False,18.729999542236328,False,2.88,False,0.015354972938797617,0.015238278386804405,0.3265018770670652,90.64858589172363,,0.006825717098104533,0.020000000000000018,-0.04389997976788962,-0.8012902534066166,False,False,False
2018-03-06,91.70288848876952,92.2284489322084,91.03398619897725,92.0851131612066,10674400,False,18.36000061035156,False,2.88,False,0.0008688304937016778,0.000868453278962918,0.2717187792230972,90.90181198120118,,0.05845587794992957,0.0,-0.01975434815416932,-0.881794667560623,False,False,False
2018-03-07,91.36048889160156,91.65511918711888,90.0704667648435,90.58010378583008,13006500,False,17.760000228881836,False,2.89,False,-0.0037337929351035637,-0.003740780939876341,0.25233072385434674,91.0061279296875,,0.023369794102284347,0.010000000000000231,-0.032679758252918356,-0.8601013388777835,False,False,False
2018-03-08,91.3684539794922,91.75864959728378,90.1501027013194,91.66309037092306,11173700,False,16.540000915527344,False,2.86,False,8.71830699165077e-05,8.717926969354281e-05,0.251512208238504,91.0805835723877,,0.016567910215594894,-0.03000000000000025,-0.06869365414593254,-0.8530706186740123,False,False,False
2018-03-09,93.99626922607422,94.02812229957505,92.1090156297812,92.80977109609384,15366600,False,14.640000343322754,False,2.9,False,0.02876064037563597,0.028354815969637848,0.20724601257508415,91.48510856628418,,0.09417877215140069,0.040000000000000036,-0.114873063303214,-0.7988885336465217,False,False,False
2018-03-12,93.69367218017578,94.56164563233712,93.36718274013916,93.96441418623814,12339300,False,15.779999732971191,False,2.87,False,-0.003219245278455185,-0.003224438196382604,0.2006073309063702,91.78850135803222,,0.0692473529839166,-0.029999999999999805,0.07786880894223391,-0.7855795873126789,False,False,False
2018-03-13,92.57086944580078,94.33867540856404,92.23642131104884,94.12366869668628,13312300,False,16.350000381469727,False,2.84,False,-0.01198376270508228,-0.012056146860288268,0.20243187003413915,91.96806907653809,,0.040361586226475676,-0.03000000000000025,0.03612171471128467,-0.7756504962702618,False,False,False
2018-03-14,91.53567504882812,92.84162072256946,91.25696824199665,92.81773243560572,12905100,False,17.229999542236328,False,2.81,False,-0.011182723065799371,-0.011245719803725221,0.207072257717422,92.06840438842774,90.42435287475585,0.022414043906039405,-0.029999999999999805,0.05382257738439855,-0.783649727184518,False,False,False
2018-03-15,91.7665786743164,92.371774761785,91.4400953882202,92.2682568565059,8748000,False,16.59000015258789,False,2.82,False,0.0025225533691111135,0.0025193770718260236,0.19036488374632307,92.07676467895507,90.54936386108399,0.001825403442396567,0.009999999999999787,-0.03714448094322875,-0.7371343753728689,False,False,False
2018-03-16,91.92587280273438,92.84958768059178,91.84623707718993,91.84623707718993,19888900,False,15.800000190734863,False,2.85,False,0.0017358621267042906,0.0017343572592860488,0.18987928786329936,92.07397766113282,90.67581771850585,-0.0006059945518550602,0.03000000000000025,-0.0476190448816719,-0.7372639094864651,False,False,False
2018-03-19,91.2012176513672,91.93382006243094,90.2217615328553,91.65511328380366,13214900,False,19.020000457763672,False,2.85,False,-0.00788303803133017,-0.007914273437184611,0.19024694911664478,92.06800498962403,90.76325241088867,-0.0013080656193282802,0.0,0.20379748279477994,-0.7081404158114133,False,False,False
2018-03-20,91.28883361816406,91.93384175451494,91.13753301320132,91.47198730182176,9921200,False,18.200000762939453,False,2.89,False,0.0009606885637403195,0.0009602273978163215,0.19027576465986135,92.06521911621094,90.86358779907226,-0.0006099703550899171,0.040000000000000036,-0.04311249606145551,-0.7136935624049289,False,False,False
2018-03-21,91.3684539794922,92.8734768613942,90.94641136159996,91.42419534269771,13633000,False,17.860000610351562,False,2.89,False,0.0008721807276141913,0.0008718005990145491,0.18968053282460343,92.04730186462402,90.96296737670899,-0.00390665580398597,0.0,-0.018681326282152133,-0.7123218063379032,False,False,False
2018-03-22,87.55415344238281,90.46068188741924,87.22766998121472,90.14215714029736,22550400,False,23.34000015258789,False,2.83,False,-0.04174636180191382,-0.042642778017919644,0.24053336641286596,91.84703140258789,90.9773013305664,-0.04374648724116004,-0.06000000000000005,0.30683087093850103,-0.8261316281283346,True,False,False
2018-03-23,85.21295928955078,88.32652181741497,85.01388219958616,87.80892016843686,23081500,False,24.8700008392334,False,2.82,False,-0.026739955339442734,-0.02710397180446847,0.24037328183713086,91.43693122863769,90.92570007324218,-0.08780181713849433,-0.010000000000000231,0.06555272821949254,-0.7861225481823354,False,False,False
2018-03-26,87.8407974243164,88.51766457689419,86.5189283420746,86.9489357038696,20217500,False,21.030000686645508,False,2.85,False,0.030838479929283125,0.03037252925966436,0.2651361351797132,91.10009269714355,90.91725891113282,-0.0712301105693709,0.03000000000000025,-0.15440289597940582,-0.8118967914369358,False,False,False
2018-03-27,86.13671875,88.9397290407297,85.44393400384506,88.4460154130087,18039900,False,22.5,False,2.78,False,-0.019399626645974388,-0.019590269024687496,0.26957740624410276,90.73418960571288,90.84559143066406,-0.07830591204970405,-0.07000000000000028,0.06990010772029942,-0.8219668792509546,False,False,False
2018-03-28,86.00130462646484,86.9329839685007,84.92628953370418,86.22426999973659,19189300,False,22.8700008392334,False,2.77,False,-0.0015720836073194189,-0.0015733206273895915,0.2659454617604662,90.43557243347168,90.7775863647461,-0.06493537627424584,-0.009999999999999787,0.016444481743706607,-0.8195338881132882,False,False,False
2018-03-29,87.5700454711914,88.21505340290229,85.82612793688969,86.39947102078898,13274600,False,19.96999931335449,False,2.74,False,0.018240895897337683,0.018076526575737096,0.2703684089225609,90.29781112670898,90.72948928833007,-0.030503380573918104,-0.029999999999999805,-0.12680373500048014,-0.8242013956465497,False,False,False
2018-04-02,85.88188934326172,88.17526221440836,84.47242566233038,87.56210113274922,18822500,False,23.6200008392334,False,2.73,False,-0.01927778064800767,-0.019466020215667904,0.2776848553542856,90.08002128601075,90.64332916259765,-0.04827026267468204,-0.010000000000000231,0.1827742439349036,-0.8592342815237421,False,False,False
2018-04-03,87.06040954589844,87.19578053247632,85.4120511980246,86.28798933076908,14050700,False,21.100000381469727,False,2.79,False,0.013722569585378874,0.013629267719259862,0.2763636936414262,89.85187759399415,90.58472061157227,-0.04980037466129239,0.06000000000000005,-0.10668926199096018,-0.8683236298246346,False,False,False
2018-04-04,88.3823013305664,88.5574902174528,85.22095480453466,85.28466095892121,15302600,False,20.059999465942383,False,2.79,False,0.015183615509769322,0.01506949811302886,0.28320040732180013,89.68584823608398,90.53152755737305,-0.03621027879192451,0.0,-0.04928914202488288,-0.8668637629018903,False,False,False
2018-04-05,89.54278564453125,90.30311866513335,89.15061747543119,89.34269897166132,16627000,False,18.940000534057617,False,2.83,False,0.013130279439368842,0.013044824538637,0.2878748074047516,89.59496307373047,90.50345520019532,-0.019895944834829038,0.040000000000000036,-0.05583245073292675,-0.8745559798404019,False,False,False
2018-04-06,87.30980682373047,89.27866481422454,86.29336933821192,88.4783182219183,18906000,False,21.489999771118164,False,2.77,False,-0.024937562582264317,-0.02525377165749441,0.30023667089651074,89.39203071594238,90.40747100830077,-0.04442066138793044,-0.06000000000000005,0.1346356475795858,-0.8892148545197266,False,False,False
2018-04-09,88.35826873779297,90.42316449849538,87.95009024877966,88.04613404212401,15974300,False,21.770000457763672,False,2.78,False,0.012008524038762847,0.01193699379300524,0.2827808453856619,89.11013069152833,90.33197845458984,-0.059981109194036875,0.009999999999999787,0.013029348051544432,-0.8722844244009159,False,False,False
2018-04-10,90.04700469970703,90.33512998667462,89.17462366245506,89.742869060041,13951400,False,20.46999931335449,False,2.8,False,0.019112370421442426,0.018932023353505273,0.2933957132451899,88.92779731750488,90.28038604736328,-0.038921171468827676,0.020000000000000018,-0.05971525572226499,-0.8766242561743053,False,False,False
2018-04-11,88.53436279296875,89.48677130673234,88.45432323022848,89.36672417494461,14503300,False,20.239999771118164,False,2.79,False,-0.016798358943561853,-0.016941051634432606,0.2960932272685648,88.72597198486328,90.2004524230957,-0.04360450190213849,-0.009999999999999787,-0.011235933070416593,-0.8529054800309975,False,False,False
2018-04-12,90.7353286743164,91.55167981141751,89.2386777991085,89.28669665830205,16435500,False,18.489999771118164,False,2.83,False,0.02486001832412188,0.024556035775521328,0.30873611147274826,88.68595466613769,90.18189712524413,-0.008743545880715797,0.040000000000000036,-0.08646245157063659,-0.855055336738166,False,False,False
2018-04-13,88.2782211303711,92.15990042261478,87.27778800834132,92.0558514699818,39152800,True,17.40999984741211,False,2.82,False,-0.02707994316926765,-0.027453361702169114,0.3227627371539184,88.51153678894043,90.10528121948242,-0.03801337692152218,-0.010000000000000231,-0.05840994792185128,-0.772445530430116,False,False,False
2018-04-16,88.20619201660156,89.21463037331081,87.870047933085,88.79044768132664,16580500,False,16.559999465942383,False,2.83,False,-0.0008159329996371145,-0.000816266054146163,0.32252543372303033,88.32555274963379,90.00811340332031,-0.04046391590009646,0.010000000000000231,-0.048822538134374205,-0.7697288315262458,False,False,False
2018-04-17,88.20619201660156,89.57478387619862,88.03011479966635,89.13459694002013,15501400,False,15.25,False,2.82,False,0.0,0.0,0.3217878934763656,88.17580146789551,89.95219467163086,-0.03283975490562696,-0.010000000000000231,-0.07910625049454578,-0.799464431310405,False,False,False
2018-04-18,87.49390411376953,88.89451088861885,87.1497547762744,88.46232292249746,16081400,False,15.600000381469728,False,2.87,False,-0.008075259645014099,-0.008108041152913805,0.3224796889116508,87.98605499267578,89.96930541992188,-0.04157057718874657,0.050000000000000266,0.02295084468653963,-0.8006855166541355,False,False,False
2018-04-19,89.41474151611328,89.53479475203287,87.63797072175493,87.6619801477066,17911000,False,15.960000038146973,False,2.92,False,0.02195395692762836,0.021716438836730474,0.33340159818459175,87.88836936950683,89.97211685180665,-0.021382789992456686,0.04999999999999982,0.02307690050475042,-0.7604122378315843,False,False,False
2018-04-20,89.21466827392578,90.23110613146056,88.7424604364339,89.87895765414822,15584400,False,16.8799991607666,False,2.96,False,-0.002237586764722077,-0.002240093902644202,0.2966222578612155,87.97139511108398,89.9588233947754,0.018965574633026616,0.040000000000000036,0.057644055164203234,-0.6795306170394781,False,False,False
2018-04-23,88.7824478149414,89.59879865317569,88.54234139455255,89.29466914602173,11285800,False,16.34000015258789,False,2.98,False,-0.004844724161920055,-0.004856497880360368,0.2790204127643338,88.14986953735351,90.01635696411132,0.04188903372386843,0.020000000000000018,-0.03199046416031859,-0.6538831543735009,False,False,False
2018-04-24,88.36628723144531,90.35914892094324,87.7099970372564,89.43874894103371,16453100,False,18.020000457763672,False,3.0,False,-0.0046874195715299605,-0.004698439974303416,0.25839349403256096,88.17614402770997,90.03116638183593,0.005982297776630174,0.020000000000000018,0.1028151951950691,-0.5871194967405556,False,False,False
2018-04-25,88.0301284790039,88.46231641332434,86.91764709676002,88.25422456950476,13548200,False,17.84000015258789,False,3.03,False,-0.003804151594158922,-0.0038114057820322236,0.24825548558861138,88.27081451416015,90.01217864990234,0.021981447128248233,0.029999999999999805,-0.009988917902509331,-0.5600855327306843,False,False,False
2018-04-26,88.1181869506836,88.69443765958394,87.50992163504858,88.01414405841733,10299500,False,16.239999771118164,False,3.0,False,0.0010003219715928324,0.0009998219829746933,0.24804178840626426,88.3766586303711,89.98396301269531,0.024614537342347864,-0.029999999999999805,-0.08968611927044345,-0.5445637474950863,False,False,False
2018-04-27,87.55792236328125,88.16618751055599,87.34182535417567,87.67797557876655,9384000,False,15.40999984741211,False,2.96,False,-0.006358103891945688,-0.006378402721618267,0.241072953992833,88.37605247497558,89.90313400268555,-0.00013843898155951884,-0.040000000000000036,-0.05110837040663996,-0.4863518823263158,False,False,False
2018-04-30,87.06172180175781,88.27825232751164,87.03771237532975,87.83805915579255,13744900,False,15.93000030517578,False,2.95,False,-0.005667112102828109,-0.005683231110283222,0.23119939848906534,88.43504409790039,89.80473617553712,0.013737849359373167,-0.009999999999999787,0.033744351908672865,-0.4119505326930966,False,False,False
2018-05-01,87.06172180175781,87.21378964401738,86.06929350370912,86.79760589872636,10503400,False,15.489999771118164,False,2.97,False,0.0,0.0,0.2260881061950492,88.43510971069335,89.71955718994141,1.5072934600457444e-05,0.020000000000000018,-0.027620874176295884,-0.3715079755161232,False,False,False
2018-05-02,86.3734130859375,87.62995714159585,86.22135136743763,86.52548091059802,12162100,False,15.970000267028809,False,2.97,False,-0.007905985564903184,-0.007937403571879893,0.22043836843932438,88.33466529846191,89.62013442993164,-0.022729530849341484,0.0,0.030987766494718016,-0.3631259744428877,False,False,False
2018-05-03,85.82917785644531,86.25336062778177,84.18046561882487,86.1092979784448,15379100,False,15.899999618530272,False,2.94,False,-0.006300957783741845,-0.00632089260131875,0.21456384339876539,88.14898490905762,89.50218200683594,-0.04147299820253858,-0.03000000000000025,-0.004383259068758916,-0.33545618382366876,False,False,False
2018-05-04,86.78158569335938,87.02969119571222,84.82073888422956,85.18089242675211,11967900,False,14.770000457763672,False,2.95,False,0.011096550854850618,0.011035435829455886,0.20124836308379374,88.12257385253906,89.40662246704102,-0.006049963338454312,0.010000000000000231,-0.07106913131303916,-0.19513354083385123,False,False,False
2018-05-07,87.533935546875,87.78204111176657,86.72558353375625,87.04572348900581,9356700,False,14.75,False,2.95,False,0.008669464236042312,0.00863210022630572,0.19889100473003876,88.08135719299317,89.28900192260743,-0.009329440274166267,0.0,-0.00135412709165883,-0.21743487215434468,False,False,False
2018-05-08,88.83048248291016,89.11060261916441,87.46189029764419,87.6619769815631,12543200,False,14.710000038146973,False,2.97,False,0.014811934684929584,0.014703309301474623,0.19381809263468114,88.02053108215333,89.17406021118164,-0.013509857666601954,0.020000000000000018,-0.0027118618205442813,-0.13766597394467314,False,False,False
2018-05-09,90.7673110961914,90.95138739526756,88.86248227480876,89.19062731270274,11368100,False,13.420000076293944,False,3.0,False,0.021803648467786596,0.021569348536280012,0.19940829425955722,88.13217849731446,89.12031082153321,0.025221261358645997,0.029999999999999805,-0.08769544245463723,-0.2381328773802223,False,False,False
2018-05-10,91.47162628173828,91.59167950955326,90.23909161474876,90.59124612136314,9159700,False,13.229999542236328,False,2.97,False,0.007759568693188168,0.00772961807617565,0.18102656999042588,88.16899337768555,89.11027038574218,0.008114784154964916,-0.029999999999999805,-0.01415801288952645,-0.1231847038662259,False,False,False
2018-05-11,91.12751007080078,91.82381416025969,90.97544218655776,91.63172648348016,10253000,False,12.649999618530272,False,2.97,False,-0.0037619994847101212,-0.003769093602405367,0.15027768471893105,88.31145782470703,89.1263151550293,0.03227623873641261,0.0,-0.04383975387560868,-0.2686999233820711,False,False,False
2018-05-14,91.15950775146484,91.7997815699818,91.03144932406433,91.3275798578066,8710700,False,12.93000030517578,False,3.0,False,0.0003511308565240512,0.00035106922451169496,0.15008253459707077,88.4591236114502,89.14475158691407,0.03348195480774674,0.029999999999999805,0.02213444229953576,-0.2840703127956512,False,False,False
2018-05-15,90.4631805419922,91.16748949936152,90.09502181707656,91.16748949936152,11536200,False,14.630000114440918,False,3.08,False,-0.007638558244205229,-0.007667881450350242,0.1536307662403909,88.57197303771973,89.1215495300293,0.025587642701612623,0.08000000000000007,0.13147716698696765,-0.37527427836642663,False,False,False
2018-05-16,90.71131134033205,90.99143762984038,90.1430657952118,90.35115769119564,7571100,False,13.420000076293944,False,3.09,False,0.0027428927089807598,0.002739137843336207,0.14961376683316235,88.73284339904785,89.10171798706055,0.03677293017327088,0.009999999999999787,-0.08270676887778095,-0.35407651435137966,False,False,False
2018-05-17,90.40715026855467,90.76730989852705,89.79888514911866,90.599231740844,8617200,False,13.43000030517578,False,3.11,False,-0.003353066638362434,-0.003358700764228197,0.1302209213231231,88.78246383666992,89.08265121459961,0.01109893889546787,0.020000000000000018,0.0007451735339034649,-0.47875260593796376,False,False,False
2018-05-18,88.94251251220703,90.27909593059393,88.71041127315972,90.2390761594562,11806300,False,13.420000076293944,False,3.06,False,-0.016200463702228496,-0.016333125958911215,0.14303496593354567,88.76885604858398,89.03413238525391,-0.003050571918096656,-0.04999999999999982,-0.0007446186637822816,-0.44674283527219477,False,False,False
2018-05-21,89.7588882446289,90.07102298519644,89.57480580744652,89.67885479174306,9441900,False,13.079999923706056,False,3.06,False,0.009178689800446449,0.009136821628850952,0.1455239493779174,88.81767807006835,88.949384765625,0.010998124671250276,0.0,-0.025335331643439263,-0.4653284660570905,False,False,False
2018-05-22,90.44718170166016,91.47162449416102,89.87093110433825,89.91894995206151,11507600,False,13.220000267028809,False,3.06,False,0.0076682484653261,0.007638996891782836,0.14619211382336278,88.92172279357911,88.88445495605468,0.0235485108111948,0.0,0.010703390224721332,-0.43014546604651277,False,False,False
